sku,month,percentile_level,approx_threshold,exact_threshold,threshold_delta
SET269-KR-NP-XL,2022-06,P90,22.0,22.0,0.0
SET269-KR-NP-XS,2022-04,P80,1.0,1.0,0.0
SET269-KR-NP-XS,2022-04,P90,1.0,1.0,0.0
SET269-KR-NP-XS,2022-05,P80,1.0,1.0,0.0
SET269-KR-NP-XS,2022-05,P90,6.0,6.0,0.0
SET269-KR-NP-XS,2022-06,P80,1.0,1.0,0.0
SET269-KR-NP-XS,2022-06,P90,26.0,26.0,0.0
SET269-KR-NP-XXL,2022-04,P80,1.0,1.0,0.0
SET269-KR-NP-XXL,2022-04,P90,1.0,1.0,0.0
SET269-KR-NP-XXL,2022-05,P80,1.0,1.0,0.0
SET269-KR-NP-XXL,2022-05,P90,1.0,1.0,0.0
SET269-KR-NP-XXL,2022-06,P80,1.0,1.0,0.0
SET269-KR-NP-XXL,2022-06,P90,1.0,1.0,0.0
SET269-KR-NP-XXXL,2022-04,P80,1.0,1.0,0.0
SET269-KR-NP-XXXL,2022-04,P90,18.0,18.0,0.0
SET269-KR-NP-XXXL,2022-05,P80,1.0,1.0,0.0
SET269-KR-NP-XXXL,2022-05,P90,1.0,1.0,0.0
SET269-KR-NP-XXXL,2022-06,P80,1.0,1.0,0.0
SET269-KR-NP-XXXL,2022-06,P90,1.0,1.0,0.0
SET270-KR-PP-L,2022-04,P80,1.0,1.0,0.0
SET270-KR-PP-L,2022-04,P90,1.0,1.0,0.0
SET270-KR-PP-L,2022-06,P80,23.0,23.0,0.0
SET270-KR-PP-L,2022-06,P90,23.0,23.0,0.0
SET270-KR-PP-M,2022-06,P80,18.0,18.0,0.0
SET270-KR-PP-M,2022-06,P90,18.0,18.0,0.0
SET270-KR-PP-S,2022-04,P80,18.0,18.0,0.0
SET270-KR-PP-S,2022-04,P90,21.0,21.0,0.0
SET270-KR-PP-S,2022-05,P80,20.0,20.0,0.0
SET270-KR-PP-S,2022-05,P90,20.0,20.0,0.0
SET270-KR-PP-S,2022-06,P80,1.0,1.0,0.0
SET270-KR-PP-S,2022-06,P90,1.0,1.0,0.0
SET270-KR-PP-XL,2022-04,P80,1.0,1.0,0.0
SET270-KR-PP-XL,2022-04,P90,1.0,1.0,0.0
SET270-KR-PP-XXL,2022-04,P80,19.0,19.0,0.0
SET270-KR-PP-XXL,2022-04,P90,22.0,22.0,0.0
SET270-KR-PP-XXL,2022-05,P80,1.0,1.0,0.0
SET270-KR-PP-XXL,2022-05,P90,22.0,22.0,0.0
SET270-KR-PP-XXL,2022-06,P80,21.0,21.0,0.0
SET270-KR-PP-XXL,2022-06,P90,21.0,21.0,0.0
SET271-KR-NP-M,2022-04,P80,1.0,1.0,0.0
SET271-KR-NP-M,2022-04,P90,1.0,1.0,0.0
SET271-KR-NP-S,2022-04,P80,1.0,1.0,0.0
SET271-KR-NP-S,2022-04,P90,1.0,1.0,0.0
SET271-KR-NP-S,2022-05,P80,17.0,17.0,0.0
SET271-KR-NP-S,2022-05,P90,17.0,17.0,0.0
SET271-KR-NP-S,2022-06,P80,1.0,1.0,0.0
SET271-KR-NP-S,2022-06,P90,1.0,1.0,0.0
SET271-KR-NP-XL,2022-06,P80,0.0,0.0,0.0
SET271-KR-NP-XL,2022-06,P90,0.0,0.0,0.0
SET271-KR-NP-XS,2022-04,P80,20.0,20.0,0.0
SET271-KR-NP-XS,2022-04,P90,20.0,20.0,0.0
SET271-KR-NP-XS,2022-06,P80,20.0,20.0,0.0
SET271-KR-NP-XS,2022-06,P90,20.0,20.0,0.0
SET271-KR-NP-XXL,2022-04,P80,23.0,23.0,0.0
SET271-KR-NP-XXL,2022-04,P90,24.0,24.0,0.0
SET271-KR-NP-XXL,2022-05,P80,19.0,19.0,0.0
SET271-KR-NP-XXL,2022-05,P90,19.0,19.0,0.0
SET271-KR-NP-XXL,2022-06,P80,26.0,26.0,0.0
SET271-KR-NP-XXL,2022-06,P90,28.0,28.0,0.0
SET271-KR-NP-XXXL,2022-04,P80,1.0,1.0,0.0
SET271-KR-NP-XXXL,2022-04,P90,1.0,1.0,0.0
SET272-KR-PP-A-S,2022-06,P80,28.0,28.0,0.0
SET272-KR-PP-A-S,2022-06,P90,28.0,28.0,0.0
SET272-KR-PP-L,2022-05,P80,1.0,1.0,0.0
SET272-KR-PP-L,2022-05,P90,1.0,1.0,0.0
SET272-KR-PP-L,2022-06,P80,0.0,0.0,0.0
SET272-KR-PP-L,2022-06,P90,0.0,0.0,0.0
SET272-KR-PP-M,2022-05,P80,1.0,1.0,0.0
SET272-KR-PP-M,2022-05,P90,1.0,1.0,0.0
SET272-KR-PP-M,2022-06,P80,1.0,1.0,0.0
SET272-KR-PP-M,2022-06,P90,1.0,1.0,0.0
SET272-KR-PP-S,2022-04,P80,25.0,25.0,0.0
SET272-KR-PP-S,2022-04,P90,25.0,25.0,0.0
SET272-KR-PP-S,2022-05,P80,18.0,18.0,0.0
SET272-KR-PP-S,2022-05,P90,18.0,18.0,0.0
SET272-KR-PP-S,2022-06,P80,1.0,1.0,0.0
SET272-KR-PP-S,2022-06,P90,22.0,22.0,0.0
SET272-KR-PP-XL,2022-04,P80,24.0,24.0,0.0
SET272-KR-PP-XL,2022-04,P90,24.0,24.0,0.0
SET272-KR-PP-XL,2022-05,P80,21.0,21.0,0.0
SET272-KR-PP-XL,2022-05,P90,24.0,24.0,0.0
SET272-KR-PP-XL,2022-06,P80,1.0,1.0,0.0
SET272-KR-PP-XL,2022-06,P90,1.0,1.0,0.0
SET272-KR-PP-XXL,2022-04,P80,0.0,0.0,0.0
SET272-KR-PP-XXL,2022-04,P90,1.0,1.0,0.0
SET272-KR-PP-XXL,2022-05,P80,1.0,1.0,0.0
SET272-KR-PP-XXL,2022-05,P90,1.0,1.0,0.0
SET272-KR-PP-XXL,2022-06,P80,19.0,19.0,0.0
SET272-KR-PP-XXL,2022-06,P90,20.0,20.0,0.0
SET273-KR-NP-L,2022-04,P80,1.0,1.0,0.0
SET273-KR-NP-L,2022-04,P90,1.0,1.0,0.0
SET273-KR-NP-L,2022-05,P80,1.0,1.0,0.0
SET273-KR-NP-L,2022-05,P90,1.0,1.0,0.0
SET273-KR-NP-L,2022-06,P80,1.0,1.0,0.0
SET273-KR-NP-L,2022-06,P90,1.0,1.0,0.0
SET273-KR-NP-M,2022-04,P80,1.0,1.0,0.0
SET273-KR-NP-M,2022-04,P90,23.0,23.0,0.0
SET273-KR-NP-M,2022-05,P80,1.0,1.0,0.0
SET273-KR-NP-M,2022-05,P90,1.0,1.0,0.0
SET273-KR-NP-M,2022-06,P80,1.0,1.0,0.0
SET273-KR-NP-M,2022-06,P90,1.0,1.0,0.0
SET273-KR-NP-S,2022-04,P80,1.0,1.0,0.0
SET273-KR-NP-S,2022-04,P90,1.0,1.0,0.0
SET273-KR-NP-S,2022-05,P80,1.0,1.0,0.0
SET273-KR-NP-S,2022-05,P90,1.0,1.0,0.0
SET273-KR-NP-S,2022-06,P80,1.0,1.0,0.0
SET273-KR-NP-S,2022-06,P90,1.0,1.0,0.0
SET273-KR-NP-XL,2022-04,P80,1.0,1.0,0.0
SET273-KR-NP-XL,2022-04,P90,1.0,1.0,0.0
SET273-KR-NP-XL,2022-05,P80,0.0,0.0,0.0
SET273-KR-NP-XL,2022-05,P90,0.0,0.0,0.0
SET273-KR-NP-XL,2022-06,P80,1.0,1.0,0.0
SET273-KR-NP-XL,2022-06,P90,1.0,1.0,0.0
SET273-KR-NP-XS,2022-04,P80,1.0,1.0,0.0
SET273-KR-NP-XS,2022-04,P90,1.0,1.0,0.0
SET273-KR-NP-XS,2022-05,P80,1.0,1.0,0.0
SET273-KR-NP-XS,2022-05,P90,1.0,1.0,0.0
SET273-KR-NP-XS,2022-06,P80,1.0,1.0,0.0
SET273-KR-NP-XS,2022-06,P90,24.0,24.0,0.0
SET273-KR-NP-XXL,2022-04,P80,1.0,1.0,0.0
SET273-KR-NP-XXL,2022-04,P90,1.0,1.0,0.0
SET273-KR-NP-XXL,2022-05,P80,15.0,15.0,0.0
SET273-KR-NP-XXL,2022-05,P90,15.0,15.0,0.0
SET273-KR-NP-XXL,2022-06,P80,1.0,1.0,0.0
SET273-KR-NP-XXL,2022-06,P90,1.0,1.0,0.0
SET273-KR-NP-XXXL,2022-04,P80,1.0,1.0,0.0
SET273-KR-NP-XXXL,2022-04,P90,1.0,1.0,0.0
SET273-KR-NP-XXXL,2022-05,P80,1.0,1.0,0.0
SET273-KR-NP-XXXL,2022-05,P90,1.0,1.0,0.0
SET274-KR-PP-L,2022-04,P80,1.0,1.0,0.0
SET274-KR-PP-L,2022-04,P90,1.0,1.0,0.0
SET274-KR-PP-M,2022-04,P80,1.0,1.0,0.0
SET274-KR-PP-M,2022-04,P90,1.0,1.0,0.0
SET274-KR-PP-S,2022-05,P80,1.0,1.0,0.0
SET274-KR-PP-S,2022-05,P90,1.0,1.0,0.0
SET274-KR-PP-XS,2022-05,P80,1.0,1.0,0.0
SET274-KR-PP-XS,2022-05,P90,1.0,1.0,0.0
SET274-KR-PP-XS,2022-06,P80,1.0,1.0,0.0
SET274-KR-PP-XS,2022-06,P90,1.0,1.0,0.0
SET274-KR-PP-XXXL,2022-04,P80,1.0,1.0,0.0
SET274-KR-PP-XXXL,2022-04,P90,1.0,1.0,0.0
SET274-KR-PP-XXXL,2022-06,P80,27.0,27.0,0.0
SET274-KR-PP-XXXL,2022-06,P90,27.0,27.0,0.0
SET275-KR-NP-L,2022-04,P80,1.0,1.0,0.0
SET275-KR-NP-L,2022-04,P90,1.0,1.0,0.0
SET275-KR-NP-L,2022-05,P80,19.0,19.0,0.0
SET275-KR-NP-L,2022-05,P90,19.0,19.0,0.0
SET275-KR-NP-S,2022-04,P80,0.0,0.0,0.0
SET275-KR-NP-S,2022-04,P90,0.0,0.0,0.0
SET275-KR-NP-S,2022-05,P80,1.0,1.0,0.0
SET275-KR-NP-S,2022-05,P90,1.0,1.0,0.0
SET275-KR-NP-S,2022-06,P80,1.0,1.0,0.0
SET275-KR-NP-S,2022-06,P90,22.0,22.0,0.0
SET275-KR-NP-XL,2022-04,P80,1.0,1.0,0.0
SET275-KR-NP-XL,2022-04,P90,1.0,1.0,0.0
SET275-KR-NP-XL,2022-05,P80,17.0,17.0,0.0
SET275-KR-NP-XL,2022-05,P90,17.0,17.0,0.0
SET275-KR-NP-XL,2022-06,P80,1.0,1.0,0.0
SET275-KR-NP-XL,2022-06,P90,1.0,1.0,0.0
SET275-KR-NP-XS,2022-05,P80,23.0,23.0,0.0
SET275-KR-NP-XS,2022-05,P90,23.0,23.0,0.0
SET275-KR-NP-XXL,2022-05,P80,22.0,22.0,0.0
SET275-KR-NP-XXL,2022-05,P90,22.0,22.0,0.0
SET275-KR-NP-XXL,2022-06,P80,1.0,1.0,0.0
SET275-KR-NP-XXL,2022-06,P90,1.0,1.0,0.0
SET275-KR-NP-XXXL,2022-04,P80,1.0,1.0,0.0
SET275-KR-NP-XXXL,2022-04,P90,27.0,27.0,0.0
SET275-KR-NP-XXXL,2022-05,P80,22.0,22.0,0.0
SET275-KR-NP-XXXL,2022-05,P90,22.0,22.0,0.0
SET275-KR-NP-XXXL,2022-06,P80,1.0,1.0,0.0
SET275-KR-NP-XXXL,2022-06,P90,1.0,1.0,0.0
SET276-KR-PP-L,2022-05,P80,1.0,1.0,0.0
SET276-KR-PP-L,2022-05,P90,1.0,1.0,0.0
SET276-KR-PP-L,2022-06,P80,1.0,1.0,0.0
SET276-KR-PP-L,2022-06,P90,1.0,1.0,0.0
SET276-KR-PP-M,2022-04,P80,1.0,1.0,0.0
SET276-KR-PP-M,2022-04,P90,1.0,1.0,0.0
SET276-KR-PP-M,2022-05,P80,0.0,0.0,0.0
SET276-KR-PP-M,2022-05,P90,0.0,0.0,0.0
SET276-KR-PP-M,2022-06,P80,0.0,0.0,0.0
SET276-KR-PP-M,2022-06,P90,0.0,0.0,0.0
SET276-KR-PP-S,2022-04,P80,1.0,1.0,0.0
SET276-KR-PP-S,2022-04,P90,1.0,1.0,0.0
SET276-KR-PP-S,2022-05,P80,1.0,1.0,0.0
SET276-KR-PP-S,2022-05,P90,1.0,1.0,0.0
SET276-KR-PP-S,2022-06,P80,1.0,1.0,0.0
SET276-KR-PP-S,2022-06,P90,1.0,1.0,0.0
SET276-KR-PP-XL,2022-04,P80,1.0,1.0,0.0
SET276-KR-PP-XL,2022-04,P90,1.0,1.0,0.0
SET276-KR-PP-XS,2022-04,P80,1.0,1.0,0.0
SET276-KR-PP-XS,2022-04,P90,1.0,1.0,0.0
SET276-KR-PP-XS,2022-05,P80,1.0,1.0,0.0
SET276-KR-PP-XS,2022-05,P90,1.0,1.0,0.0
SET276-KR-PP-XS,2022-06,P80,0.0,0.0,0.0
SET276-KR-PP-XS,2022-06,P90,0.0,0.0,0.0
SET276-KR-PP-XXL,2022-04,P80,1.0,1.0,0.0
SET276-KR-PP-XXL,2022-04,P90,1.0,1.0,0.0
SET276-KR-PP-XXL,2022-05,P80,1.0,1.0,0.0
SET276-KR-PP-XXL,2022-05,P90,1.0,1.0,0.0
SET276-KR-PP-XXL,2022-06,P80,0.0,0.0,0.0
SET276-KR-PP-XXL,2022-06,P90,0.0,0.0,0.0
SET276-KR-PP-XXXL,2022-04,P80,0.0,0.0,0.0
SET276-KR-PP-XXXL,2022-04,P90,0.0,0.0,0.0
SET276-KR-PP-XXXL,2022-06,P80,1.0,1.0,0.0
SET276-KR-PP-XXXL,2022-06,P90,1.0,1.0,0.0
SET277-KR-NP-L,2022-04,P80,25.0,25.0,0.0
SET277-KR-NP-L,2022-04,P90,25.0,25.0,0.0
SET277-KR-NP-L,2022-05,P80,1.0,1.0,0.0
SET277-KR-NP-L,2022-05,P90,20.0,20.0,0.0
SET277-KR-NP-L,2022-06,P80,1.0,1.0,0.0
SET277-KR-NP-L,2022-06,P90,1.0,1.0,0.0
SET277-KR-NP-M,2022-04,P80,1.0,1.0,0.0
SET277-KR-NP-M,2022-04,P90,19.0,19.0,0.0
SET277-KR-NP-M,2022-05,P80,1.0,1.0,0.0
SET277-KR-NP-M,2022-05,P90,15.0,15.0,0.0
SET277-KR-NP-M,2022-06,P80,1.0,1.0,0.0
SET277-KR-NP-M,2022-06,P90,26.0,26.0,0.0
SET277-KR-NP-S,2022-04,P80,18.0,18.0,0.0
SET277-KR-NP-S,2022-04,P90,18.0,18.0,0.0
SET277-KR-NP-S,2022-05,P80,24.0,24.0,0.0
SET277-KR-NP-S,2022-05,P90,25.0,25.0,0.0
SET277-KR-NP-S,2022-06,P80,1.0,1.0,0.0
SET277-KR-NP-S,2022-06,P90,1.0,1.0,0.0
SET277-KR-NP-XL,2022-04,P80,1.0,1.0,0.0
SET277-KR-NP-XL,2022-04,P90,1.0,1.0,0.0
SET277-KR-NP-XL,2022-05,P80,28.0,28.0,0.0
SET277-KR-NP-XL,2022-05,P90,29.0,29.0,0.0
SET277-KR-NP-XL,2022-06,P80,29.0,29.0,0.0
SET277-KR-NP-XL,2022-06,P90,29.0,29.0,0.0
SET277-KR-NP-XS,2022-04,P80,1.0,1.0,0.0
SET277-KR-NP-XS,2022-04,P90,1.0,1.0,0.0
SET277-KR-NP-XS,2022-05,P80,1.0,1.0,0.0
SET277-KR-NP-XS,2022-05,P90,1.0,1.0,0.0
SET277-KR-NP-XS,2022-06,P80,1.0,1.0,0.0
SET277-KR-NP-XS,2022-06,P90,1.0,1.0,0.0
SET277-KR-NP-XXL,2022-04,P80,22.0,22.0,0.0
SET277-KR-NP-XXL,2022-04,P90,24.0,24.0,0.0
SET277-KR-NP-XXL,2022-05,P80,0.0,0.0,0.0
SET277-KR-NP-XXL,2022-05,P90,1.0,1.0,0.0
SET277-KR-NP-XXL,2022-06,P80,1.0,1.0,0.0
SET277-KR-NP-XXL,2022-06,P90,1.0,1.0,0.0
SET277-KR-NP-XXXL,2022-04,P80,1.0,1.0,0.0
SET277-KR-NP-XXXL,2022-04,P90,21.0,21.0,0.0
SET277-KR-NP-XXXL,2022-05,P80,1.0,1.0,0.0
SET277-KR-NP-XXXL,2022-05,P90,1.0,1.0,0.0
SET277-KR-NP-XXXL,2022-06,P80,1.0,1.0,0.0
SET277-KR-NP-XXXL,2022-06,P90,1.0,1.0,0.0
SET278-KR-NP-L,2022-04,P80,1.0,1.0,0.0
SET278-KR-NP-L,2022-04,P90,18.0,18.0,0.0
SET278-KR-NP-L,2022-05,P80,1.0,1.0,0.0
SET278-KR-NP-L,2022-05,P90,1.0,1.0,0.0
SET278-KR-NP-L,2022-06,P80,20.0,20.0,0.0
SET278-KR-NP-L,2022-06,P90,21.0,21.0,0.0
SET278-KR-NP-M,2022-04,P80,1.0,1.0,0.0
SET278-KR-NP-M,2022-04,P90,1.0,1.0,0.0
SET278-KR-NP-M,2022-05,P80,1.0,1.0,0.0
SET278-KR-NP-M,2022-05,P90,27.0,27.0,0.0
SET278-KR-NP-M,2022-06,P80,1.0,1.0,0.0
SET278-KR-NP-M,2022-06,P90,1.0,1.0,0.0
SET278-KR-NP-S,2022-04,P80,1.0,1.0,0.0
SET278-KR-NP-S,2022-04,P90,20.0,20.0,0.0
SET278-KR-NP-S,2022-05,P80,26.0,26.0,0.0
SET278-KR-NP-S,2022-05,P90,28.0,28.0,0.0
SET278-KR-NP-S,2022-06,P80,1.0,1.0,0.0
SET278-KR-NP-S,2022-06,P90,1.0,1.0,0.0
SET278-KR-NP-XL,2022-04,P80,23.0,23.0,0.0
SET278-KR-NP-XL,2022-04,P90,25.0,25.0,0.0
SET278-KR-NP-XL,2022-05,P80,16.0,16.0,0.0
SET278-KR-NP-XL,2022-05,P90,27.0,27.0,0.0
SET278-KR-NP-XL,2022-06,P80,22.0,22.0,0.0
SET278-KR-NP-XL,2022-06,P90,25.0,25.0,0.0
SET278-KR-NP-XS,2022-04,P80,1.0,1.0,0.0
SET278-KR-NP-XS,2022-04,P90,1.0,1.0,0.0
SET278-KR-NP-XS,2022-05,P80,26.0,26.0,0.0
SET278-KR-NP-XS,2022-05,P90,28.0,28.0,0.0
SET278-KR-NP-XS,2022-06,P80,1.0,1.0,0.0
SET278-KR-NP-XS,2022-06,P90,1.0,1.0,0.0
SET278-KR-NP-XXL,2022-04,P80,18.0,18.0,0.0
SET278-KR-NP-XXL,2022-04,P90,22.0,22.0,0.0
SET278-KR-NP-XXL,2022-05,P80,1.0,1.0,0.0
SET278-KR-NP-XXL,2022-05,P90,1.0,1.0,0.0
SET278-KR-NP-XXL,2022-06,P80,21.0,21.0,0.0
SET278-KR-NP-XXL,2022-06,P90,26.0,26.0,0.0
SET278-KR-NP-XXXL,2022-04,P80,1.0,1.0,0.0
SET278-KR-NP-XXXL,2022-04,P90,1.0,1.0,0.0
SET278-KR-NP-XXXL,2022-05,P80,23.0,23.0,0.0
SET278-KR-NP-XXXL,2022-05,P90,23.0,23.0,0.0
SET278-KR-NP-XXXL,2022-06,P80,1.0,1.0,0.0
SET278-KR-NP-XXXL,2022-06,P90,1.0,1.0,0.0
SET279-LC-L,2022-04,P80,1.0,1.0,0.0
SET279-LC-L,2022-04,P90,1.0,1.0,0.0
SET279-LC-L,2022-05,P80,0.0,0.0,0.0
SET279-LC-L,2022-05,P90,1.0,1.0,0.0
SET279-LC-L,2022-06,P80,1.0,1.0,0.0
SET279-LC-L,2022-06,P90,1.0,1.0,0.0
SET279-LC-M,2022-04,P80,19.0,19.0,0.0
SET279-LC-M,2022-04,P90,23.0,23.0,0.0
SET279-LC-M,2022-05,P80,1.0,1.0,0.0
SET279-LC-M,2022-05,P90,1.0,1.0,0.0
SET279-LC-M,2022-06,P80,25.0,25.0,0.0
SET279-LC-M,2022-06,P90,29.0,29.0,0.0
SET279-LC-S,2022-04,P80,5.0,5.0,0.0
SET279-LC-S,2022-04,P90,23.0,23.0,0.0
SET279-LC-S,2022-05,P80,1.0,1.0,0.0
SET279-LC-S,2022-05,P90,1.0,1.0,0.0
SET279-LC-S,2022-06,P80,22.0,22.0,0.0
SET279-LC-S,2022-06,P90,25.0,25.0,0.0
SET279-LC-XL,2022-04,P80,17.0,17.0,0.0
SET279-LC-XL,2022-04,P90,17.0,17.0,0.0
SET279-LC-XL,2022-05,P80,20.0,20.0,0.0
SET279-LC-XL,2022-05,P90,23.0,23.0,0.0
SET279-LC-XL,2022-06,P80,15.0,15.0,0.0
SET279-LC-XL,2022-06,P90,15.0,15.0,0.0
SET279-LC-XS,2022-04,P80,1.0,1.0,0.0
SET279-LC-XS,2022-04,P90,1.0,1.0,0.0
SET279-LC-XS,2022-05,P80,16.0,16.0,0.0
SET279-LC-XS,2022-05,P90,26.0,26.0,0.0
SET279-LC-XS,2022-06,P80,1.0,1.0,0.0
SET279-LC-XS,2022-06,P90,1.0,1.0,0.0
SET279-LC-XXL,2022-04,P80,0.0,0.0,0.0
SET279-LC-XXL,2022-04,P90,0.0,0.0,0.0
SET279-LC-XXL,2022-05,P80,1.0,1.0,0.0
SET279-LC-XXL,2022-05,P90,1.0,1.0,0.0
SET279-LC-XXL,2022-06,P80,1.0,1.0,0.0
SET279-LC-XXL,2022-06,P90,1.0,1.0,0.0
SET279-LC-XXXL,2022-04,P80,18.0,18.0,0.0
SET279-LC-XXXL,2022-04,P90,25.0,25.0,0.0
SET279-LC-XXXL,2022-05,P80,20.0,20.0,0.0
SET279-LC-XXXL,2022-05,P90,20.0,20.0,0.0
SET280-KR-PP-L,2022-05,P80,24.0,24.0,0.0
SET280-KR-PP-L,2022-05,P90,24.0,24.0,0.0
SET280-KR-PP-L,2022-06,P80,22.0,22.0,0.0
SET280-KR-PP-L,2022-06,P90,22.0,22.0,0.0
SET280-KR-PP-M,2022-04,P80,1.0,1.0,0.0
SET280-KR-PP-M,2022-04,P90,1.0,1.0,0.0
SET280-KR-PP-M,2022-05,P80,21.0,21.0,0.0
SET280-KR-PP-M,2022-05,P90,22.0,22.0,0.0
SET280-KR-PP-M,2022-06,P80,20.0,20.0,0.0
SET280-KR-PP-M,2022-06,P90,20.0,20.0,0.0
SET280-KR-PP-S,2022-03,P80,0.0,0.0,0.0
SET280-KR-PP-S,2022-03,P90,0.0,0.0,0.0
SET280-KR-PP-S,2022-04,P80,19.0,19.0,0.0
SET280-KR-PP-S,2022-04,P90,23.0,23.0,0.0
SET280-KR-PP-S,2022-05,P80,1.0,1.0,0.0
SET280-KR-PP-S,2022-05,P90,22.0,22.0,0.0
SET280-KR-PP-S,2022-06,P80,26.0,26.0,0.0
SET280-KR-PP-S,2022-06,P90,27.0,27.0,0.0
SET280-KR-PP-XL,2022-04,P80,17.0,17.0,0.0
SET280-KR-PP-XL,2022-04,P90,17.0,17.0,0.0
SET280-KR-PP-XL,2022-05,P80,22.0,22.0,0.0
SET280-KR-PP-XL,2022-05,P90,22.0,22.0,0.0
SET280-KR-PP-XS,2022-04,P80,1.0,1.0,0.0
SET280-KR-PP-XS,2022-04,P90,13.0,13.0,0.0
SET280-KR-PP-XS,2022-05,P80,1.0,1.0,0.0
SET280-KR-PP-XS,2022-05,P90,1.0,1.0,0.0
SET280-KR-PP-XS,2022-06,P80,1.0,1.0,0.0
SET280-KR-PP-XS,2022-06,P90,1.0,1.0,0.0
SET280-KR-PP-XXL,2022-04,P80,1.0,1.0,0.0
SET280-KR-PP-XXL,2022-04,P90,1.0,1.0,0.0
SET280-KR-PP-XXL,2022-05,P80,21.0,21.0,0.0
SET280-KR-PP-XXL,2022-05,P90,24.0,24.0,0.0
SET280-KR-PP-XXXL,2022-05,P80,19.0,19.0,0.0
SET280-KR-PP-XXXL,2022-05,P90,19.0,19.0,0.0
SET281-KR-PP-A-S,2022-06,P80,28.0,28.0,0.0
SET281-KR-PP-A-S,2022-06,P90,28.0,28.0,0.0
SET281-KR-PP-A-XS,2022-06,P80,25.0,25.0,0.0
SET281-KR-PP-A-XS,2022-06,P90,25.0,25.0,0.0
SET281-KR-PP-A-XXXL,2022-06,P80,27.0,27.0,0.0
SET281-KR-PP-A-XXXL,2022-06,P90,27.0,27.0,0.0
SET281-KR-PP-L,2022-04,P80,18.0,18.0,0.0
SET281-KR-PP-L,2022-04,P90,21.0,21.0,0.0
SET281-KR-PP-L,2022-05,P80,22.0,22.0,0.0
SET281-KR-PP-L,2022-05,P90,25.0,25.0,0.0
SET281-KR-PP-L,2022-06,P80,22.0,22.0,0.0
SET281-KR-PP-L,2022-06,P90,29.0,29.0,0.0
SET281-KR-PP-M,2022-04,P80,23.0,23.0,0.0
SET281-KR-PP-M,2022-04,P90,23.0,23.0,0.0
SET281-KR-PP-M,2022-05,P80,25.0,25.0,0.0
SET281-KR-PP-M,2022-05,P90,29.0,29.0,0.0
SET281-KR-PP-M,2022-06,P80,30.0,30.0,0.0
SET281-KR-PP-M,2022-06,P90,30.0,30.0,0.0
SET281-KR-PP-S,2022-04,P80,1.0,1.0,0.0
SET281-KR-PP-S,2022-04,P90,17.0,17.0,0.0
SET281-KR-PP-S,2022-05,P80,15.0,15.0,0.0
SET281-KR-PP-S,2022-05,P90,15.0,15.0,0.0
SET281-KR-PP-S,2022-06,P80,1.0,1.0,0.0
SET281-KR-PP-S,2022-06,P90,1.0,1.0,0.0
SET281-KR-PP-XL,2022-04,P80,23.0,23.0,0.0
SET281-KR-PP-XL,2022-04,P90,23.0,23.0,0.0
SET281-KR-PP-XL,2022-05,P80,22.0,22.0,0.0
SET281-KR-PP-XL,2022-05,P90,23.0,23.0,0.0
SET281-KR-PP-XL,2022-06,P80,23.0,23.0,0.0
SET281-KR-PP-XL,2022-06,P90,23.0,23.0,0.0
SET281-KR-PP-XXL,2022-04,P80,23.0,23.0,0.0
SET281-KR-PP-XXL,2022-04,P90,29.0,29.0,0.0
SET281-KR-PP-XXL,2022-05,P80,24.0,24.0,0.0
SET281-KR-PP-XXL,2022-05,P90,28.0,28.0,0.0
SET281-KR-PP-XXL,2022-06,P80,1.0,1.0,0.0
SET281-KR-PP-XXL,2022-06,P90,17.0,17.0,0.0
SET282-KR-PP-L,2022-04,P80,18.0,18.0,0.0
SET282-KR-PP-L,2022-04,P90,24.0,24.0,0.0
SET282-KR-PP-L,2022-05,P80,21.0,21.0,0.0
SET282-KR-PP-L,2022-05,P90,24.0,24.0,0.0
SET282-KR-PP-L,2022-06,P80,23.0,23.0,0.0
SET282-KR-PP-L,2022-06,P90,26.0,26.0,0.0
SET282-KR-PP-M,2022-04,P80,18.0,18.0,0.0
SET282-KR-PP-M,2022-04,P90,26.0,26.0,0.0
SET282-KR-PP-M,2022-05,P80,20.0,20.0,0.0
SET282-KR-PP-M,2022-05,P90,29.0,29.0,0.0
SET282-KR-PP-M,2022-06,P80,21.0,21.0,0.0
SET282-KR-PP-M,2022-06,P90,27.0,27.0,0.0
SET282-KR-PP-S,2022-04,P80,1.0,1.0,0.0
SET282-KR-PP-S,2022-04,P90,1.0,1.0,0.0
SET282-KR-PP-S,2022-05,P80,21.0,21.0,0.0
SET282-KR-PP-S,2022-05,P90,22.0,22.0,0.0
SET282-KR-PP-S,2022-06,P80,1.0,1.0,0.0
SET282-KR-PP-S,2022-06,P90,1.0,1.0,0.0
SET282-KR-PP-XL,2022-04,P80,1.0,1.0,0.0
SET282-KR-PP-XL,2022-04,P90,21.0,21.0,0.0
SET282-KR-PP-XL,2022-05,P80,1.0,1.0,0.0
SET282-KR-PP-XL,2022-05,P90,1.0,1.0,0.0
SET282-KR-PP-XS,2022-04,P80,17.0,17.0,0.0
SET282-KR-PP-XS,2022-04,P90,23.0,23.0,0.0
SET282-KR-PP-XS,2022-05,P80,19.0,19.0,0.0
SET282-KR-PP-XS,2022-05,P90,20.0,20.0,0.0
SET282-KR-PP-XS,2022-06,P80,1.0,1.0,0.0
SET282-KR-PP-XS,2022-06,P90,1.0,1.0,0.0
